"feature.1","feature.2","correlation","p_value"
"Republican Vote Fraction 2016","Population",-0.349028661274716,8.15784817570543e-90
"Voting Age Population","At Least Bachelor Degree",0.348394632573526,1.90713053060492e-89
"Republican Votes 2016","Sales and Office Occupations",0.348220735548582,2.21565162360034e-89
"Republican Vote Fraction 2008","Sexually Transmitted Infections Rate",-0.347681899871635,3.27011889418799e-84
"Voting Participation Rate","Children Under 6 Living in Poverty",-0.347079322589229,9.04403140578238e-89
"Child Poverty","Graduate Degree",-0.347032472661836,1.02168140186395e-88
"Republican Win 2012","Sexually Transmitted Infections Rate",-0.346814656021602,8.95645289908543e-84
"School Enrollment","Preschool Enrollment Ratio",0.346743323866125,2.2844351895532e-88
"Native American Population","Sexually Transmitted Infections Rate",0.346017103724224,2.25591453380787e-83
"Age Dependency Ratio","At Least Bachelor Degree",-0.345073858118097,1.12483662716305e-87
"Unemployment Rate","Winter Avg. Temperature",0.345006596156324,2.74685515025504e-49
"Median Earning","Avg. No. of Mentally Unhealthy Day",-0.344615094227452,2.09675023040068e-87
"Other Votes 2012","Graduate Degree",0.344383530261486,2.609108524514e-87
"Gini Coefficient","Less Than High School",0.343836951041232,5.07166218758463e-87
"Republican Vote Fraction 2012","Construction, Extraction, Maintenance, and Repair Occupations",0.34371193077741,5.54274876443043e-87
"Republican Vote Fraction 2008","White not Latino Population",0.343396638765988,8.12737283735895e-87
"Asian American Population","Homogeneity Index",-0.343350530930391,8.59493392554623e-87
"Democratic Vote Fraction 2012","Construction, Extraction, Maintenance, and Repair Occupations",-0.343322011759495,8.89746079409059e-87
"Democratic Vote Fraction 2016","Injury Death Rate",-0.342558184684877,2.64176529667542e-83
"Voting Age Population","Population Density",0.342099768819908,3.90525790289544e-86
"Graduate Degree","Adult Smoking Rate",-0.341910344548189,5.22412742078532e-86
"Gini Coefficient","Crime Rate",0.341840707558016,5.73671899928295e-82
"Democratic Vote Fraction 2008","Age Dependency Ratio",-0.34165661141988,6.66577158791386e-86
"Unemployment Rate","At Least Bachelor Degree",-0.341650043016949,7.15007662007884e-86
"Republican Win 2008","Graduate Degree",-0.341303201439354,1.08572036285589e-85
"Other Vote Fraction 2012","Life Expectancy",0.340884168992903,1.6891989659565e-85
"Democratic Vote Fraction 2008","Construction, Extraction, Maintenance, and Repair Occupations",-0.340249064349326,3.621183861467e-85
"Other Parties Vote Fraction 2016","Children in Single Parent Households Rate",-0.34018762450668,3.89804346177257e-85
"Republican Win 2016","HIV Prevalence Rate",-0.339930199680136,3.40079451137282e-64
"White not Latino Population","Avg. No. of Physically Unhealthy Day",-0.339847408990837,5.8598940712345e-85
"Republican Vote Fraction 2008","Construction, Extraction, Maintenance, and Repair Occupations",0.339731546313165,6.73181544564714e-85
"Production, Transportation, and Material moving Occupations","Avg. No. of Mentally Unhealthy Day",0.339634043375963,7.56499360272745e-85
"Management, Professional, and Related Occupations","Homicide Rate",-0.338486070762358,4.3940286553762e-34
"Other Votes 2012","Democratic Vote Fraction 2016",0.338257189881934,3.91263601680157e-84
"Population Density","Asian American Population",0.337730307794558,7.3215984857205e-84
"Construction, Extraction, Maintenance, and Repair Occupations","Uninsured Rate",0.337532313975852,9.26260456202572e-84
"Voting Age Population","Graduate Degree",0.337520488785938,9.98075411576077e-84
"Other Parties Vote Fraction 2016","At Least Bachelor Degree",0.337376256914695,1.18436431154292e-83
"Low Birth Weight Rate","Adult Obesity Rate",0.33709341972541,4.0653053137452e-81
"Other Votes 2008","Republican Vote Fraction 2016",-0.336761628722432,2.30965435735978e-83
"Republican Vote Fraction 2012","Asian American Population",-0.336676171211755,2.555511714414e-83
"Total Votes 2016","Population Density",0.336574564453815,2.88198965958822e-83
"Child Poverty","Crime Rate",0.336507490395322,2.47232616732171e-79
"Other Parties Vote Fraction 2016","Adult Smoking Rate",-0.336403478721216,3.52831132765816e-83
"Latino Population","Winter Avg. Temperature",0.336240346218196,9.37032345067106e-47
"Median Earning","Adult Obesity Rate",-0.336128406686035,5.50733372831066e-83
"Republican Win 2016","Population",-0.336026918585663,5.50531558726685e-83
"Other Votes 2008","At Least Bachelor Degree",0.335766041082055,7.95289698336035e-83
"Total Votes 2012","Median Earning",0.335733668375339,8.77284437016073e-83
"Sexually Transmitted Infections Rate","Winter Avg. Temperature",0.335525087052043,5.04647481220467e-44
"Management, Professional, and Related Occupations","Children in Single Parent Households Rate",-0.33518013037949,1.49378352534879e-82
"Democratic Vote Fraction 2012","Asian American Population",0.334183255177388,4.81815524248281e-82
"Total Votes 2008","Population Density",0.334014892027052,5.86936638864763e-82
"Population","Population Density",0.333999954555794,5.97300668683206e-82
"Gini Coefficient","Avg. No. of Mentally Unhealthy Day",0.333723822692224,8.25357556435662e-82
"Republican Win 2016","Age Dependency Ratio",0.333447324719585,1.14059794630235e-81
"HIV Prevalence Rate","Winter Avg. Temperature",0.333062341926804,2.99230394878436e-34
"Republican Vote Fraction 2008","Age Dependency Ratio",0.332098862768554,5.49819394590639e-81
"Child Poverty","Injury Death Rate",0.332004607323162,4.58732982435802e-78
"Other Parties Votes 2016","Median Earning",0.331838975951162,8.36144239294866e-81
"Injury Death Rate","Uninsured Rate",0.331400654251411,9.02056580205821e-78
"Republican Votes 2008","Republican Vote Fraction 2016",-0.331374567019429,1.2755740418512e-80
"Other Parties Vote Fraction 2016","Homicide Rate",-0.33131408358929,1.2108565386176e-32
"Republican Win 2016","Other Votes 2012",-0.331302060053485,1.38751839484333e-80
"Democratic Votes 2012","Democratic Vote Fraction 2012",0.331133926904905,1.68622488417937e-80
"Other Parties Vote Fraction 2016","Adults 65 and Older Living in Poverty",-0.330973921388987,2.1513575708415e-80
"Other Vote Fraction 2012","Adult Obesity Rate",-0.330659641872234,2.92073363331736e-80
"Voting Participation Rate","Uninsured Rate",-0.330640057814863,2.98767996809933e-80
"Republican Votes 2012","Republican Vote Fraction 2016",-0.330598500847019,3.13484783866812e-80
"Child Poverty","Service Occupations",0.330426127265576,3.82648058500651e-80
"Total Votes 2008","Median Earning",0.330345802162818,4.71467166231884e-80
"Asian American Population","Injury Death Rate",-0.330323067076644,3.00307696736277e-77
"Democratic Vote Fraction 2008","African American Population",0.330178999418479,5.0913613884445e-80
"Republican Votes 2008","Democratic Vote Fraction 2016",0.329479372512108,1.14118517910816e-79
"Democratic Votes 2012","Republican Vote Fraction 2012",-0.328991239266848,2.00157687276982e-79
"Democratic Votes 2016","Democratic Vote Fraction 2012",0.328352879542852,4.16688073011543e-79
"Homogeneity Index","Gini Coefficient",-0.328284722389572,4.50573199575747e-79
"Other Vote Fraction 2008","Children in Single Parent Households Rate",-0.327921104629679,6.83540096014718e-79
"Democratic Votes 2008","Democratic Vote Fraction 2012",0.327459494673317,1.15926723256849e-78
"Total Votes 2012","Population Density",0.327219332546532,1.52540821489969e-78
"Gini Coefficient","HIV Prevalence Rate",0.326973824504004,2.94705309713866e-59
"Production, Transportation, and Material moving Occupations","Diabetes Rate",0.326947574854491,2.08037044848655e-78
"Republican Votes 2012","Democratic Vote Fraction 2016",0.326491520716279,3.49921642222605e-78
"Republican Win 2012","African American Population",-0.326017263857538,6.00347255260966e-78
"Democratic Votes 2016","Republican Vote Fraction 2012",-0.325871839785033,7.08277679937029e-78
"Democratic Votes 2008","Republican Vote Fraction 2012",-0.325463462956631,1.12621879573806e-77
"Children Under 6 Living in Poverty","Winter Avg. Temperature",0.325047141198297,1.22611862479913e-43
"Population","At Least Bachelor Degree",0.324632398524378,3.05359532188683e-77
"Republican Votes 2016","Democratic Vote Fraction 2016",0.324466028695379,3.48553926256439e-77
"Life Expectancy","Crime Rate",-0.324279980691865,1.73406734106039e-73
"Other Votes 2008","Democratic Vote Fraction 2016",0.32423818964974,4.50906340942648e-77
"Adults 65 and Older Living in Poverty","Sexually Transmitted Infections Rate",0.324215023669512,7.48431592204826e-73
"Republican Votes 2016","Republican Vote Fraction 2016",-0.324163745451937,4.90456316619151e-77
"Latino Population","Less Than High School",0.323826426308881,7.58659858910155e-77
"Other Votes 2008","Graduate Degree",0.323777123317373,8.02020210821957e-77
"Latino Population","Teen Birth Rate",0.323480747374988,2.05082043458838e-74
"Voting Power","Median Earning",0.323429640191073,1.2538449814781e-76
"Democratic Votes 2016","Estimated No. of Remaining Votes",0.322459058809873,3.34127955047635e-76
"Production, Transportation, and Material moving Occupations","Avg. No. of Physically Unhealthy Day",0.322117928623798,4.89804245150741e-76
"Democratic Vote Fraction 2008","Asian American Population",0.321727492506025,7.58362586730066e-76
"Other Vote Fraction 2008","Sexually Transmitted Infections Rate",-0.321660225814202,1.12629794238109e-71
"Poverty Rate","Crime Rate",0.321385303286586,3.83718511928707e-72
"Voting Power","Population Density",0.321106057858647,1.51871271979719e-75
"Avg. No. of Mentally Unhealthy Day","Crime Rate",0.320820237793684,6.99575988339043e-72
"School Enrollment","Uninsured Rate",-0.320540376258446,3.01305724529336e-75
"Republican Win 2016","Other Votes 2008",-0.320432631257559,3.21737720881079e-75
"Teen Birth Rate","Crime Rate",0.320160177181823,8.23355076199029e-70
"Democratic Votes 2012","Democratic Vote Fraction 2008",0.319869269016115,6.0200491216509e-75
"Republican Win 2012","Democratic Votes 2016",-0.319693302294856,7.3193111740343e-75
"Republican Win 2012","Democratic Votes 2012",-0.319543160575668,8.64648674840687e-75
"Republican Vote Fraction 2008","Asian American Population",-0.31849598473226,2.75697431767273e-74
"Democratic Votes 2008","Democratic Vote Fraction 2008",0.318079872475585,4.36499584929523e-74
"Median Age","Injury Death Rate",0.317799542961374,2.48150310734183e-71
"At Least Bachelor Degree","Uninsured Rate",-0.317792083926815,6.32408300902488e-74
"Adult Smoking Rate","Winter Avg. Precipitation",0.317709860150352,4.36167525984813e-62
"Republican Votes 2012","Sales and Office Occupations",0.317557730727665,7.76127000011692e-74
"Less Than High School","Winter Avg. Precipitation",0.31755270331501,5.31737559403571e-62
"Children Under 6 Living in Poverty","Graduate Degree",-0.317328279767303,1.05372947528971e-73
"Children Under 6 Living in Poverty","Injury Death Rate",0.31731187391554,4.16364717625082e-71
"Democratic Votes 2016","Democratic Vote Fraction 2008",0.317133888603977,1.23725161763709e-73
"Other Vote Fraction 2012","Less Than High School",-0.316973905334081,1.55553480587848e-73
"Poverty Rate","Injury Death Rate",0.316963967576374,6.01951857510494e-71
"Republican Win 2016","Crime Rate",-0.316346463628832,7.7637921952248e-70
"Gini Coefficient","Life Expectancy",-0.316298885450853,3.09375652166904e-73
"Democratic Votes 2008","Estimated No. of Remaining Votes",0.316234623384001,3.31944584784578e-73
"Diabetes Rate","Winter Avg. Precipitation",0.316027615670649,2.0453477309251e-61
"Other Parties Votes 2016","Adult Obesity Rate",-0.315677594458886,6.10680987906506e-73
"Republican Win 2012","Democratic Votes 2008",-0.315653149653099,6.2721973578255e-73
"Democratic Vote Fraction 2008","HIV Prevalence Rate",0.315355715062929,4.97694654404562e-55
"Democratic Votes 2012","Republican Vote Fraction 2008",-0.315050439073044,1.21119732049184e-72
"Democratic Votes 2012","Estimated No. of Remaining Votes",0.314873682558432,1.46860193537701e-72
"Median Age","Latino Population",-0.314341678794448,2.62089065047303e-72
"Uninsured Rate","Homicide Rate",0.314312950325262,2.2219759848328e-29
"Republican Win 2012","Asian American Population",-0.314219268589112,2.99401876665838e-72
"Other Vote Fraction 2012","Infant Mortality",-0.314158819912257,6.75062856012679e-32
"Avg. No. of Mentally Unhealthy Day","Sexually Transmitted Infections Rate",0.313696769180373,4.45804237808895e-68
"Republican Win 2012","At Least Bachelor Degree",-0.313577764282294,6.32835534501688e-72
"Democratic Vote Fraction 2016","Preschool Enrollment Ratio",0.313408222279712,1.0380227462301e-71
"Democratic Votes 2008","Republican Vote Fraction 2008",-0.31336994088236,7.52627239294352e-72
"Gini Coefficient","Teen Birth Rate",0.313311241143559,1.10239197379769e-69
"Population","Graduate Degree",0.312744062661904,1.56014186088786e-71
"Republican Votes 2008","Sales and Office Occupations",0.312423360762959,2.09507054547675e-71
"Democratic Vote Fraction 2012","Unemployment Rate",0.312223565676294,2.59918084095296e-71
"Democratic Vote Fraction 2012","Crime Rate",0.312156572398064,5.94169527034462e-68
"Voting Participation Rate","Median Earning",0.312104065081775,3.27684585406525e-71
"African American Population","Teen Birth Rate",0.312004647186539,4.33320740358615e-69
"Graduate Degree","Homicide Rate",-0.311925178119862,6.4696461803224e-29
"Democratic Votes 2016","Republican Vote Fraction 2008",-0.311822787941742,4.00359717087148e-71
"Other Parties Votes 2016","Management, Professional, and Related Occupations",0.31164098818791,4.86921829712364e-71
"White not Latino Population","Unemployment Rate",-0.311406729351555,6.26483221575423e-71
"Avg. No. of Physically Unhealthy Day","Crime Rate",0.311286145168204,1.45028852508095e-67
"Democratic Vote Fraction 2012","Homicide Rate",0.311175102233715,8.44125673832661e-29
"Republican Win 2016","Republican Votes 2008",-0.311066314847078,9.03192608535902e-71
"Republican Vote Fraction 2008","Uninsured Rate",0.310930876612921,1.04455385014821e-70
"Homogeneity Index","Less Than High School",-0.310336974238563,2.07737918862843e-70
"Asian American Population","Life Expectancy",0.31022364609714,2.22920639626402e-70
"Other Parties Vote Fraction 2016","Avg. No. of Physically Unhealthy Day",-0.309744608093342,3.72075620573499e-70
"Republican Win 2016","Republican Votes 2012",-0.309484471201636,4.91217283376149e-70
"Republican Win 2008","At Least Bachelor Degree",-0.309422646695634,5.51888137305641e-70
"Construction, Extraction, Maintenance, and Repair Occupations","School Enrollment",-0.307922319958943,2.72194153897068e-69
"Democratic Votes 2016","HIV Prevalence Rate",0.30751908287885,2.77954884710202e-52
"Democratic Votes 2016","Median Earning",0.307392420639253,5.01537317226813e-69
"Other Vote Fraction 2012","Teen Birth Rate",-0.307212879568984,6.18486078810461e-67
"Other Vote Fraction 2012","Children in Single Parent Households Rate",-0.306838715043276,8.15369824863603e-69
"Republican Win 2012","Children in Single Parent Households Rate",-0.306677961873562,9.66228007637986e-69
"Republican Vote Fraction 2012","At Least Bachelor Degree",-0.306490819021513,1.23691311118404e-68
"Democratic Vote Fraction 2016","Gini Coefficient",0.306284970916588,1.4625769291226e-68
"Voting Participation Rate","School Enrollment",0.305971723539745,2.13717834506642e-68
"Age Dependency Ratio","Asian American Population",-0.305686470020274,2.74647032594319e-68
"African American Population","Adult Smoking Rate",0.305663064540633,2.81490468728699e-68
"Republican Win 2008","White not Latino Population",0.305312203494059,4.06983522770506e-68
"Service Occupations","Homicide Rate",0.304768739540794,1.22550037913405e-27
"Other Votes 2012","Estimated No. of Remaining Votes",0.304735798614788,7.44966862970134e-68
"Low Birth Weight Rate","Uninsured Rate",0.304629201335313,7.46012293721866e-66
"Other Parties Vote Fraction 2016","Children Under 6 Living in Poverty",-0.304534240088556,9.20045474452404e-68
"Republican Win 2012","HIV Prevalence Rate",-0.304370411376998,3.34443301715724e-51
"Republican Vote Fraction 2008","African American Population",-0.303994198434569,1.61834728038868e-67
"Democratic Vote Fraction 2008","At Least Bachelor Degree",0.303850268344404,1.97448812478016e-67
"Total Votes 2016","Democratic Vote Fraction 2012",0.30370188931736,2.19587672358597e-67
"Republican Vote Fraction 2012","Unemployment Rate",-0.303125112513818,4.00569346286495e-67
"Republican Vote Fraction 2008","At Least Bachelor Degree",-0.302791341366576,5.94886389480554e-67
"Republican Vote Fraction 2016","Preschool Enrollment Ratio",-0.302682535960068,8.89499578529694e-67
"Other Parties Vote Fraction 2016","Avg. No. of Mentally Unhealthy Day",-0.302680336885149,6.36200357903324e-67
"Homogeneity Index","Child Poverty",-0.302657054626824,6.51780515576761e-67
"Gini Coefficient","Median Earning",-0.302489921203098,8.53720319598893e-67
"Unemployment Rate","Adult Obesity Rate",0.302111006607612,1.1488419050325e-66
"Total Votes 2012","Democratic Vote Fraction 2012",0.3018007217629,1.5845299904912e-66
"Total Votes 2008","Democratic Vote Fraction 2012",0.301403348917872,2.39047150468229e-66
"Construction, Extraction, Maintenance, and Repair Occupations","Less Than High School",0.301372773666879,2.58796583318109e-66
"Asian American Population","Infant Mortality",-0.301129021716704,2.54109403756449e-29
"Total Votes 2016","Republican Vote Fraction 2012",-0.300555001472431,5.73852248287343e-66
"Republican Vote Fraction 2016","Median Age",0.300478255565722,6.21072745642443e-66
"Republican Vote Fraction 2012","Crime Rate",-0.299968475159913,1.20873573433685e-62
"Republican Win 2012","Total Votes 2016",-0.299968428168503,1.04958028778956e-65
"Gini Coefficient","Unemployment Rate",0.299752538757442,1.31030089601648e-65
"Voting Age Population","Median Earning",0.29935909664085,2.15612136028875e-65
"Total Votes 2012","Republican Vote Fraction 2012",-0.29918055619597,2.35644954591495e-65
"Republican Vote Fraction 2008","HIV Prevalence Rate",-0.299099680118618,2.00958524626645e-49
"Democratic Vote Fraction 2008","Uninsured Rate",-0.298954478550036,2.9705937988997e-65
"School Enrollment","Life Expectancy",0.298852880590554,3.45462585354756e-65
"Total Votes 2008","Republican Vote Fraction 2012",-0.298833538514814,3.36212664784357e-65
"Democratic Votes 2012","HIV Prevalence Rate",0.298592928203021,2.96606346414601e-49
"Other Parties Vote Fraction 2016","Poverty Rate",-0.298406218286739,5.20471002164112e-65
"Child Poverty","School Enrollment",-0.298128319227285,7.24312966895468e-65
"Democratic Vote Fraction 2012","At Least Bachelor Degree",0.297521095334947,1.34483438079978e-64
"Graduate Degree","Uninsured Rate",-0.297513755657875,1.35491854431923e-64
"Adults 65 and Older Living in Poverty","Injury Death Rate",0.297507033581366,2.49289898386686e-62
"Total Votes 2016","Management, Professional, and Related Occupations",0.297225660347084,1.73393279596185e-64
"Democratic Votes 2012","Median Earning",0.297078775515564,2.20877912156381e-64
"Republican Win 2012","Total Votes 2012",-0.296985791460294,2.21269830144326e-64
"Democratic Votes 2008","Median Earning",0.296861094805657,2.75507604516481e-64
"Democratic Vote Fraction 2016","Homicide Rate",0.296832519656711,3.07604385826994e-26
"Republican Win 2016","Republican Votes 2016",-0.296452610924071,3.80129163691362e-64
"Republican Votes 2012","Management, Professional, and Related Occupations",0.296380315506676,4.09032821866394e-64
"Republican Win 2012","Total Votes 2008",-0.29590299699319,6.63222991833861e-64
"Children Under 6 Living in Poverty","Service Occupations",0.295693174440758,8.19978533586349e-64
"Native American Population","Adult Smoking Rate",0.295666777827841,8.4214910166027e-64
"Native American Population","Injury Death Rate",0.295591250354102,1.62172798160709e-61
"Median Earning","Farming, Fishing, and Forestry Occupations",-0.294481272573192,3.04807767994338e-63
"Infant Mortality","Crime Rate",0.294256029641784,1.47126221065648e-27
"Homogeneity Index","Poverty Rate",-0.294208196867914,3.66197099581789e-63
"Other Votes 2012","Median Earning",0.294118699308795,4.38726203646724e-63
"Democratic Vote Fraction 2012","Homogeneity Index",-0.294091411098681,4.11777864212972e-63
"Other Vote Fraction 2008","Diabetes Rate",-0.29406463947334,4.22998492131452e-63
"Republican Vote Fraction 2012","Homicide Rate",-0.293788694383649,1.03108595747423e-25
"Other Vote Fraction 2012","Homicide Rate",-0.29375502771228,1.0448876032485e-25
"Child Poverty","Winter Avg. Precipitation",0.292840046818776,1.33894359909457e-52
"Democratic Vote Fraction 2012","Voting Power",0.292530260745987,1.96528219220097e-62
"Total Votes 2016","Estimated No. of Remaining Votes",0.292475506736688,2.07564769585406e-62
"Total Votes 2016","Democratic Vote Fraction 2008",0.291613536077163,4.89796086620024e-62
"Total Votes 2012","Estimated No. of Remaining Votes",0.29143666791627,5.83932421548313e-62
"Democratic Vote Fraction 2008","Unemployment Rate",0.291266795699512,6.91255512366668e-62
"Republican Win 2016","Children in Single Parent Households Rate",-0.291048249310709,8.58690549170252e-62
"Management, Professional, and Related Occupations","Uninsured Rate",-0.291037972622698,8.67489248901905e-62
"Republican Vote Fraction 2012","Voting Power",-0.291037144434302,8.68202224960071e-62
"Republican Votes 2016","Management, Professional, and Related Occupations",0.290925912298012,9.69460569107199e-62
"Democratic Votes 2008","HIV Prevalence Rate",0.290374038384067,1.46924589209557e-46
"Total Votes 2016","Homogeneity Index",-0.289926075783441,2.60739222519137e-61
"Total Votes 2012","Democratic Vote Fraction 2008",0.28976949433791,3.04326034680316e-61
"Total Votes 2008","Democratic Vote Fraction 2008",0.289631623630967,3.48669936655845e-61
"Republican Win 2012","Age Dependency Ratio",0.289168404455449,5.50369688994651e-61
"Graduate Degree","Avg. No. of Physically Unhealthy Day",-0.289129465917253,5.97485752501895e-61
"Total Votes 2016","Adult Obesity Rate",-0.288916414471902,7.0524492240251e-61
"Injury Death Rate","Avg. No. of Mentally Unhealthy Day",0.288738581144689,1.17026604476204e-58
"Democratic Vote Fraction 2016","Unemployment Rate",0.288193451725479,1.43442962284731e-60
"Republican Votes 2008","Management, Professional, and Related Occupations",0.288059704927024,1.63539273935435e-60
"Republican Win 2012","Voting Power",-0.287118038314664,4.10827999507117e-60
"Total Votes 2012","Management, Professional, and Related Occupations",0.286852170183831,5.32510225763131e-60
"Other Vote Fraction 2008","HIV Prevalence Rate",-0.286584497170163,2.39829097267492e-45
"Other Votes 2008","Median Earning",0.286462928295095,8.47974470929488e-60
"Total Votes 2008","Estimated No. of Remaining Votes",0.286448940252368,7.88810771069905e-60
"School Enrollment","Avg. No. of Physically Unhealthy Day",-0.286299299706246,9.52508174554727e-60
"Other Votes 2012","Adult Obesity Rate",-0.286273540286596,9.35650124032983e-60
"Democratic Votes 2016","Homogeneity Index",-0.28625280221378,9.54719601714501e-60
"Other Parties Vote Fraction 2016","Unemployment Rate",-0.285777115327475,1.51586870411543e-59
"Adult Obesity Rate","Sexually Transmitted Infections Rate",0.285623045093156,2.97473813467156e-56
"Republican Vote Fraction 2008","Unemployment Rate",-0.285526880055585,1.93253854768485e-59
"Voting Age Population","Homogeneity Index",-0.285416133823014,2.15164116169868e-59
"Total Votes 2016","Republican Vote Fraction 2008",-0.285391215120228,2.20425402219256e-59
"Poverty Rate","Winter Avg. Precipitation",0.285346623271007,6.39919261487294e-50
"Democratic Vote Fraction 2012","Voting Age Population",0.285052933574079,3.05904665315539e-59
"Republican Votes 2012","Adult Obesity Rate",-0.284395343902722,5.77680697184873e-59
"Republican Win 2008","Democratic Votes 2012",-0.284354179431285,6.01100067623918e-59
"Management, Professional, and Related Occupations","Injury Death Rate",-0.284247591687544,7.92222530074815e-57
"Total Votes 2012","Republican Vote Fraction 2008",-0.284162176277689,7.23450617316644e-59
"Total Votes 2008","Republican Vote Fraction 2008",-0.284075526738865,7.86502371033253e-59
"Republican Win 2012","Homogeneity Index",0.283950000960626,8.87668211550443e-59
"Voting Power","Homogeneity Index",-0.283905727025662,9.26358779301333e-59
"Democratic Vote Fraction 2012","Injury Death Rate",-0.283659536814388,1.3679161788675e-56
"Total Votes 2012","Homogeneity Index",-0.283334612777981,1.6050445849042e-58
"Voting Power","Management, Professional, and Related Occupations",0.283248610585613,1.74335060047054e-58
"Republican Win 2008","Democratic Votes 2008",-0.283131300009195,1.95132724995349e-58
"Republican Win 2008","Democratic Votes 2016",-0.283105677560307,1.99994195467535e-58
"Republican Votes 2016","Injury Death Rate",-0.283079687287018,2.34099603154745e-56
"Age Dependency Ratio","Diabetes Rate",0.282807571746581,2.66241814335871e-58
"Gini Coefficient","Uninsured Rate",0.282669529585134,3.03923587148252e-58
"Republican Vote Fraction 2012","Voting Age Population",-0.282510563063679,3.53937058967753e-58
"Sex Ratio","School Enrollment",-0.282472003131849,3.82907657020226e-58
"Democratic Vote Fraction 2008","Voting Power",0.282131089452145,5.08963983061585e-58
"Unemployment Rate","Crime Rate",0.281916820446649,3.05958540372653e-55
"Unemployment Rate","Sexually Transmitted Infections Rate",0.28183329134427,9.32796213617122e-55
"Total Votes 2008","Management, Professional, and Related Occupations",0.281622111375439,8.27751479869735e-58
"Farming, Fishing, and Forestry Occupations","Graduate Degree",-0.281367693333051,1.09973888643313e-57
"Voting Power","Adult Obesity Rate",-0.281275194970656,1.15240983603124e-57
"Adults 65 and Older Living in Poverty","Winter Avg. Temperature",0.281072583827251,1.35190359572099e-32
"Democratic Vote Fraction 2016","Median Age",-0.280912700747594,1.62759628701212e-57
"Total Votes 2008","Homogeneity Index",-0.280756964793972,1.88753584496726e-57
"Gini Coefficient","Winter Avg. Precipitation",0.280557631795424,2.99242343433728e-48
"Population","Median Earning",0.280444299541616,2.75850385415726e-57
"Population","Homogeneity Index",-0.280201755988881,3.19863147787348e-57
"School Enrollment","Infant Mortality",-0.279983565360462,2.14071524806427e-25
"Asian American Population","Production, Transportation, and Material moving Occupations",-0.279881959706381,4.33178691326034e-57
"Estimated No. of Remaining Votes","Voting Power",0.279854470028265,4.44610897260092e-57
"Median Earning","Children in Single Parent Households Rate",-0.27983067703319,4.93539932803986e-57
"Republican Votes 2016","Adult Obesity Rate",-0.279680166906403,5.24423605406653e-57
"Republican Win 2008","Asian American Population",-0.279647744191791,5.4077183430857e-57
"Children Under 6 Living in Poverty","Crime Rate",0.279600514883122,2.49316710535294e-54
"Republican Win 2008","Construction, Extraction, Maintenance, and Repair Occupations",0.279268799365495,7.73924409081084e-57
"Total Votes 2012","Adult Obesity Rate",-0.279252626383059,7.85846179663307e-57
"Republican Vote Fraction 2012","Injury Death Rate",0.279202842868189,8.2268343390601e-55
"Democratic Votes 2016","Management, Professional, and Related Occupations",0.279198401471042,8.2716774432055e-57
"Republican Win 2016","Gini Coefficient",-0.278987109385404,1.00987666681137e-56
"Other race(s) Population","Homogeneity Index",-0.278754879114357,1.25731572582289e-56
"Age Dependency Ratio","Winter Avg. Precipitation",-0.278672291101322,1.33175629460891e-47
"Republican Win 2012","Voting Age Population",-0.278537170947923,1.54377917372636e-56
"Republican Votes 2008","Adult Obesity Rate",-0.278253704619087,2.0161817505612e-56
"Democratic Vote Fraction 2012","Preschool Enrollment Ratio",0.277999151883989,3.39842667063958e-56
"Other Parties Vote Fraction 2016","Management, Professional, and Related Occupations",0.277783034258857,3.13864914089444e-56
"Republican Vote Fraction 2008","Voting Power",-0.277174148091557,5.55701033505107e-56
"Median Age","Crime Rate",-0.276829663270964,2.98659027971085e-53
"Unemployment Rate","Service Occupations",0.27653582492831,1.00985083015341e-55
"Republican Votes 2008","Homogeneity Index",-0.276502920412643,1.04138407968045e-55
"Avg. No. of Mentally Unhealthy Day","Uninsured Rate",0.276319293313146,1.23622901597929e-55
"Other Vote Fraction 2012","Sexually Transmitted Infections Rate",-0.276167767221858,1.45697834515149e-52
"Sales and Office Occupations","Injury Death Rate",-0.27614652927137,1.307557022004e-53
"Construction, Extraction, Maintenance, and Repair Occupations","Life Expectancy",-0.275932120477372,1.77405584705228e-55
"Asian American Population","Construction, Extraction, Maintenance, and Repair Occupations",-0.275663420182144,2.27869052844994e-55
"Total Votes 2008","Adult Obesity Rate",-0.275540277741501,2.55545793413315e-55
"Democratic Votes 2012","Homogeneity Index",-0.27538740746212,2.94601239209862e-55
"Other Vote Fraction 2008","Teen Birth Rate",-0.275375349968941,1.28118359154566e-53
"Republican Win 2012","Other Parties Votes 2016",-0.274387599997363,7.45111451500878e-55
"Republican Vote Fraction 2012","Preschool Enrollment Ratio",-0.274212301116707,1.15347787482214e-54
"Republican Votes 2012","Injury Death Rate",-0.273552691720468,1.33024746280008e-52
"Production, Transportation, and Material moving Occupations","Teen Birth Rate",0.273243132447842,8.68660323391676e-53
"Democratic Vote Fraction 2016","Population Density",0.273208879051506,2.21385389862643e-54
"White not Latino Population","Service Occupations",-0.272814533396707,3.18305902219415e-54
"Gini Coefficient","Adult Smoking Rate",0.27273900442267,3.4120719677108e-54
"Management, Professional, and Related Occupations","Service Occupations",-0.27269402171633,3.55618217710074e-54
"Republican Vote Fraction 2012","Homogeneity Index",0.27247531135347,4.34797393613798e-54
"Democratic Vote Fraction 2008","Voting Age Population",0.272372777491661,4.77735748686833e-54
"Republican Votes 2012","Homogeneity Index",-0.272306133749452,5.07881572066079e-54
